account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,feedback_count_90d,feature_requests_count_90d,data_recalculation_requests_90d,critical_feedback_count_90d,unresolved_feedback_count,avg_unresolved_feedback_age_days,roadmap_alignment_score,feedback_sentiment_score,competitor_mentioned_in_feedback,feedback_linked_to_renewal,bugs_reported_90d,critical_bugs_reported_90d,open_bugs_count,stuck_bugs_count,avg_bug_resolution_days,oldest_open_bug_days,bug_reopen_count,data_accuracy_bug_flag,workaround_available_flag,bug_sentiment_score,bug_linked_to_renewal_flag,churn_label
ACC-02018,Enterprise,Annual,Enterprise,32,5344.46,5,15,1,Grace Period,1,negative,1,32,76.5,-28.8,34.4,18,6,6,2,1,0,1,0,0.2,4.6,0.27,0.01,5,0,1,1,2,70.8,69.5,0.15,0,0,2,0,0,0,0.5,0,0,0,1,-0.29,0,0
ACC-02019,Mid-Market,Monthly,Business,40,629.75,2,8,195,Active,0,neutral,0,45,64.5,13.0,75.8,20,14,4,1,1,1,2,1,5.5,4.0,0.14,-0.35,4,0,1,0,2,82.3,60.7,0.49,0,0,3,0,1,0,4.5,21,1,0,0,-0.33,0,0
ACC-02020,Mid-Market,Annual,Pro,10,1294.79,2,13,22,Renewal Pending,0,neutral,0,49,78.7,-16.7,73.2,18,6,3,1,0,1,5,0,7.1,5.0,0.37,-0.38,4,2,2,2,1,34.6,45.5,-0.17,0,1,0,0,0,0,0.0,0,0,1,1,0.38,0,0
ACC-02021,SMB,Monthly,Starter,6,129.55,1,0,52,Active,0,neutral,0,46,58.2,-4.1,72.0,18,22,3,0,0,0,4,2,3.7,4.3,0.07,0.19,1,1,0,0,0,0.0,65.6,0.25,0,0,1,0,0,0,6.9,0,0,0,1,0.0,0,0
ACC-02022,SMB,Annual,Starter,41,533.2,3,0,27,Renewal Pending,1,neutral,0,40,76.4,75.4,99.0,23,8,9,2,1,0,2,0,1.9,3.9,-0.12,0.69,3,3,0,0,2,82.9,37.2,-0.26,0,0,1,1,0,0,10.1,0,0,0,0,-0.46,0,0
ACC-02023,Mid-Market,Annual,Pro,29,795.23,2,0,175,Active,0,positive,0,41,94.8,61.2,86.1,19,11,1,1,1,0,2,0,2.0,4.1,0.57,1,2,1,0,0,1,60.5,62.8,0.39,0,0,3,0,1,0,7.2,27,1,0,1,0.68,0,0
ACC-02024,Mid-Market,Annual,Pro,38,648.34,2,8,18,Renewal Pending,0,negative,0,31,68.4,-38.1,45.8,10,34,6,0,1,0,2,0,8.3,3.3,-0.2,-0.25,2,0,1,0,1,16.1,57.3,0.53,1,0,3,1,1,0,6.0,14,3,0,1,0.27,1,0
ACC-02025,Enterprise,Annual,Enterprise,29,4156.17,4,15,61,Active,0,negative,0,21,32.1,-12.4,4.1,10,27,14,2,1,1,4,1,7.5,4.1,0.7,-0.02,3,1,1,0,1,49.5,47.1,-0.05,0,0,0,0,0,0,0.0,0,0,0,1,0.32,0,0
ACC-02026,Enterprise,Custom,Business,39,2798.32,3,19,119,Grace Period,0,negative,1,43,45.0,-29.3,56.6,18,2,7,1,1,0,7,0,1.5,3.4,0.5,0.71,3,1,0,0,1,43.3,69.2,-0.08,0,0,0,0,0,0,0.0,0,0,0,1,0.27,0,0
ACC-02027,SMB,Monthly,Starter,10,199.36,1,0,10,Renewal Pending,0,negative,0,23,32.9,17.8,53.0,13,21,8,1,0,0,3,0,6.0,4.6,0.49,0.4,1,0,1,1,0,0.0,50.7,-0.21,0,0,2,0,1,0,7.1,55,1,0,0,-0.25,0,0
ACC-02028,Mid-Market,Annual,Enterprise,33,2787.33,5,136,190,Active,1,neutral,0,19,38.5,-28.1,31.9,10,33,0,0,0,0,6,0,4.1,3.9,1,0.42,3,1,1,0,0,0.0,81.4,0.85,0,0,4,2,2,1,16.0,89,2,0,0,-0.99,1,0
ACC-02029,Mid-Market,Monthly,Business,40,648.68,2,12,32,Grace Period,1,negative,1,22,44.7,-19.2,30.2,6,38,8,3,0,0,1,0,0.2,4.0,0.06,0.17,0,0,0,0,0,0.0,35.2,0.05,0,0,0,0,0,0,0.0,0,0,0,1,0.36,0,0
ACC-02030,SMB,Monthly,Starter,9,85.45,1,0,19,Renewal Pending,1,neutral,0,66,83.2,-10.4,88.1,20,13,2,3,0,0,5,0,8.4,4.3,0.16,0.12,6,1,4,1,2,66.5,38.5,-0.28,0,0,2,0,1,0,1.9,32,1,1,0,-0.82,0,0
ACC-02031,SMB,Monthly,Pro,20,78.23,2,1,18,Grace Period,0,negative,1,29,79.6,-18.6,50.7,7,26,6,0,0,0,4,0,3.9,3.3,0.3,-0.36,1,1,0,0,0,0.0,65.8,0.43,0,0,6,1,3,1,8.9,76,3,1,1,-0.16,0,0
ACC-02032,SMB,Monthly,Pro,10,112.02,1,0,63,Active,0,negative,0,18,22.1,-28.8,27.8,11,36,3,1,1,0,5,1,8.0,4.1,0.95,0.08,1,1,0,0,0,0.0,66.5,0.33,0,0,2,0,1,0,6.1,60,0,0,0,-0.46,0,1
ACC-02033,Mid-Market,Monthly,Pro,27,1250.42,1,12,1,Renewal Pending,0,negative,0,32,49.6,18.9,52.3,15,16,7,1,1,0,7,0,5.9,3.8,0.41,0.37,3,2,0,0,1,35.5,79.6,0.03,1,0,5,1,2,1,5.8,81,1,1,0,-0.07,0,0
ACC-02034,SMB,Monthly,Starter,8,200.87,1,2,278,Active,1,positive,0,38,74.3,1.1,62.9,7,8,1,0,1,0,3,1,7.3,4.7,0.49,0.25,1,1,0,0,0,0.0,63.8,0.06,0,0,3,0,1,0,0.5,34,0,0,1,0.14,0,0
ACC-02035,Enterprise,Annual,Enterprise,12,4972.38,5,0,116,Active,1,negative,0,30,40.8,12.6,77.1,12,15,6,3,1,0,4,2,6.3,2.9,0.61,-0.73,6,3,1,0,3,94.0,50.0,-0.18,1,0,4,1,1,0,16.1,21,0,0,0,-0.07,0,1
ACC-02036,Mid-Market,Monthly,Starter,37,324.11,1,0,76,Active,1,negative,0,36,68.1,30.4,51.5,11,23,3,3,1,0,1,1,0.2,4.8,0.02,0.62,3,3,0,0,2,79.8,34.1,-0.24,1,0,2,0,0,0,0.5,0,0,0,1,0.32,1,0
ACC-02037,Mid-Market,Monthly,Business,11,1145.8,5,0,282,Active,1,neutral,0,32,43.1,-9.9,39.4,20,20,8,3,1,1,1,1,7.9,3.8,0.47,-0.27,1,1,1,0,0,0.0,69.5,0.2,0,0,7,0,4,1,11.7,143,2,0,1,-0.87,0,0
ACC-02038,Enterprise,Custom,Enterprise,30,2887.47,6,34,272,Active,0,positive,0,37,76.3,1.9,85.0,8,28,4,2,1,0,0,0,1.6,4.9,0.56,-0.63,1,0,0,0,0,0.0,100,0.74,0,0,1,0,0,0,2.1,0,0,0,1,0.31,0,0
ACC-02039,SMB,Monthly,Starter,1,308.93,2,0,35,Grace Period,0,negative,1,35,68.6,-12.5,60.0,18,26,2,3,0,0,6,1,6.9,4.1,-0.15,-0.04,5,1,0,4,2,65.3,13.9,0.0,0,0,3,1,1,0,14.5,43,0,0,1,-0.78,0,1
ACC-02040,Mid-Market,Annual,Pro,42,2075.67,6,0,12,Renewal Pending,1,neutral,0,52,70.0,9.0,95.4,19,20,2,2,0,0,4,1,2.7,3.7,0.69,0.57,4,2,0,1,1,5.8,67.4,0.79,0,0,2,0,0,0,10.0,0,0,0,0,0.26,0,0
ACC-02041,SMB,Annual,Business,22,110.12,4,0,233,Active,0,neutral,0,19,26.3,-5.5,63.9,10,25,1,0,0,0,5,0,3.9,4.1,0.62,0.08,1,0,0,0,0,0.0,75.5,0.88,0,0,5,0,2,0,6.2,46,1,1,1,0.1,0,0
ACC-02042,Mid-Market,Annual,Business,32,2238.39,3,10,87,Active,0,negative,0,34,51.6,16.2,35.7,17,38,2,2,1,0,7,1,5.2,4.0,0.27,0.36,2,2,1,0,1,36.3,28.4,-0.17,0,0,1,0,0,0,6.6,0,0,0,1,-0.1,0,0
ACC-02043,Mid-Market,Annual,Business,22,997.35,2,8,31,Grace Period,0,negative,1,19,24.2,-4.2,33.3,8,34,6,2,1,0,8,1,4.6,3.2,0.45,-0.07,1,1,1,1,0,0.0,36.7,-0.05,1,1,2,2,0,0,7.2,0,1,0,1,0.04,0,0
ACC-02044,SMB,Monthly,Pro,7,39,1,0,29,Grace Period,1,negative,1,20,39.1,24.7,9.5,9,35,1,4,0,0,3,1,10.5,3.1,0.31,-0.09,1,1,1,1,0,0.0,78.1,0.16,0,0,3,1,1,0,12.3,41,1,1,1,0.09,1,0
ACC-02045,SMB,Annual,Starter,13,544.76,2,2,99,Active,1,neutral,0,62,96.3,45.9,60.3,17,11,0,1,0,0,6,2,8.7,2.6,0.69,-0.11,2,0,0,0,0,0.0,63.7,0.69,0,0,5,0,2,1,11.6,85,0,1,0,-0.65,0,0
ACC-02046,Mid-Market,Annual,Enterprise,39,330.51,5,50,32,Grace Period,1,neutral,1,67,88.0,26.6,100,26,0,8,1,1,1,5,1,5.2,4.5,0.91,-0.26,3,3,2,1,1,44.8,53.2,-0.15,0,0,1,0,0,0,5.3,0,1,0,1,-0.26,0,0
ACC-02047,Enterprise,Annual,Enterprise,45,9927.2,4,30,88,Active,1,neutral,0,39,55.0,65.2,64.1,11,14,3,3,1,1,3,3,6.7,4.3,0.58,-0.17,2,1,0,0,0,0.0,69.2,0.35,1,0,2,0,0,0,6.5,0,0,0,1,0.21,0,0
ACC-02048,SMB,Annual,Pro,1,66.75,1,0,41,Grace Period,1,positive,1,47,93.2,49.1,73.4,20,11,2,2,0,1,1,0,0.2,3.7,0.88,0.14,2,0,0,1,0,0.0,65.8,0.68,0,1,0,0,0,0,0.0,0,0,0,1,0.31,0,0
ACC-02049,Mid-Market,Annual,Enterprise,54,1295.88,5,31,44,Renewal Pending,0,neutral,0,29,58.3,35.4,39.9,26,0,6,4,1,1,4,2,6.7,3.8,0.32,-0.39,1,1,0,1,0,0.0,43.1,0.29,1,0,1,1,0,0,16.3,0,0,1,1,0.14,1,0
ACC-02050,Mid-Market,Monthly,Pro,32,793.93,1,6,46,Active,1,neutral,0,21,55.1,0.1,53.9,13,18,7,2,1,0,4,1,0.2,4.8,0.59,-0.14,1,1,0,0,0,0.0,77.6,0.74,0,0,0,0,0,0,0.0,0,0,0,1,0.26,0,0
ACC-02051,Mid-Market,Annual,Pro,15,1741.25,1,2,32,Renewal Pending,0,neutral,0,57,75.4,20.0,78.5,19,11,6,0,1,1,3,0,1.6,4.8,0.4,-0.05,2,2,0,2,1,47.1,46.7,0.46,0,1,2,1,0,0,7.8,0,0,0,1,0.81,0,0
ACC-02052,Enterprise,Custom,Business,52,4486.04,4,0,116,Active,1,neutral,0,34,82.6,21.5,90.3,20,11,4,1,0,1,6,1,2.0,3.7,0.55,-0.21,4,1,1,0,1,58.8,63.7,0.47,0,0,1,0,0,0,11.5,0,0,0,0,-0.04,0,0
ACC-02053,SMB,Annual,Pro,34,226.09,2,2,92,Active,1,negative,0,20,30.0,-37.3,35.3,14,31,2,3,0,0,3,0,3.9,4.5,0.55,0.42,4,1,0,2,2,55.4,52.7,-0.44,1,1,3,0,1,0,7.3,6,0,0,1,0.11,0,1
ACC-02054,Mid-Market,Annual,Pro,15,1149.34,1,0,18,Renewal Pending,0,negative,0,20,42.9,-22.1,40.1,8,24,5,3,0,1,3,0,4.6,5.0,0.48,0.49,4,3,1,0,1,42.8,92.7,0.6,0,0,2,0,0,0,0.7,0,0,0,0,0.35,0,0
ACC-02055,SMB,Monthly,Starter,12,201.25,1,0,161,Active,0,neutral,0,30,29.3,-20.5,39.3,17,22,0,0,0,1,4,0,7.3,3.5,0.9,-0.14,0,0,0,0,0,0.0,71.2,0.63,0,0,4,0,1,0,6.0,43,0,0,0,-0.39,0,0
ACC-02056,SMB,Monthly,Pro,22,149.42,3,16,17,Renewal Pending,0,neutral,0,35,88.9,34.0,49.2,15,10,8,1,1,1,3,0,1.7,4.1,0.07,0.8,6,2,1,2,2,63.7,60.4,0.55,0,0,3,0,1,0,6.5,29,0,0,1,0.22,0,0
ACC-02057,Mid-Market,Monthly,Starter,32,581.98,3,3,234,Active,0,negative,0,31,50.2,5.7,36.8,12,22,1,0,1,0,1,0,4.7,4.4,0.58,-0.02,3,3,2,1,1,35.6,52.1,0.34,0,0,4,0,1,0,5.1,40,0,1,1,-0.35,0,0
ACC-02058,SMB,Annual,Starter,29,69.26,1,1,79,Active,1,positive,0,52,77.7,16.0,76.4,15,17,3,0,1,0,4,0,4.2,3.9,0.75,-0.31,3,0,1,0,1,26.2,97.8,1,0,1,2,0,1,0,10.7,44,0,0,0,0.11,0,0
ACC-02059,Mid-Market,Monthly,Pro,25,331.6,3,14,48,Active,0,neutral,0,18,30.5,-14.6,44.5,14,34,3,5,1,0,2,1,1.2,4.4,0.37,0.97,0,0,0,0,0,0.0,88.1,0.69,0,0,2,0,0,0,0.5,0,1,0,0,-0.13,0,0
ACC-02060,Mid-Market,Annual,Pro,15,716.97,2,5,296,Active,0,neutral,0,48,96.6,-6.0,76.1,22,15,3,0,0,0,7,0,4.2,4.0,0.25,0.02,6,3,0,1,2,80.6,63.0,0.18,0,0,2,0,1,0,5.7,38,0,0,1,0.34,0,0
ACC-02061,SMB,Monthly,Pro,21,229.29,2,7,19,Renewal Pending,0,negative,0,34,52.9,-0.2,49.5,18,24,2,1,1,0,2,0,4.5,4.4,0.31,0.04,2,0,0,1,1,66.0,55.9,0.24,0,1,3,0,1,0,6.3,38,0,0,1,0.45,0,0
ACC-02062,SMB,Annual,Pro,2,128.71,3,2,55,Active,0,negative,0,22,48.9,-13.2,50.2,12,34,2,1,1,0,6,1,3.4,4.8,0.53,0.05,1,0,1,1,0,0.0,51.3,0.2,0,0,0,0,0,0,0.0,0,0,0,1,0.96,0,0
ACC-02063,Mid-Market,Annual,Pro,36,630.83,1,18,86,Active,0,neutral,0,57,77.3,40.8,70.7,22,14,4,0,1,0,2,1,2.6,3.8,0.19,0.08,3,0,1,0,0,0.0,78.0,1,0,0,1,0,0,0,5.1,0,0,1,0,0.27,0,0
ACC-02064,Mid-Market,Custom,Business,17,902.91,3,12,22,Renewal Pending,1,positive,0,55,95.2,19.3,68.1,20,6,5,1,1,0,2,0,3.5,4.5,0.89,0.82,6,2,1,0,1,44.8,64.2,0.6,0,0,2,0,0,0,0.5,0,0,1,1,0.14,0,0
ACC-02065,Mid-Market,Annual,Business,27,1542.92,2,9,3,Renewal Pending,0,negative,0,19,42.8,-41.2,11.8,8,41,1,1,0,0,4,0,4.9,5.0,-0.32,0.1,1,1,0,1,0,0.0,67.9,0.27,0,1,3,0,1,0,3.2,26,0,0,0,-0.12,0,0
ACC-02066,Mid-Market,Custom,Pro,43,2013.84,3,8,45,Active,1,neutral,0,24,36.5,21.3,48.6,6,4,6,6,0,1,1,1,2.8,4.0,0.41,0.24,4,2,0,2,1,8.6,76.9,0.18,0,1,4,1,1,0,1.7,33,0,0,0,-0.2,0,0
ACC-02067,SMB,Monthly,Pro,5,173.38,2,15,53,Active,1,neutral,0,48,60.1,-4.0,59.8,21,37,1,0,1,0,6,0,2.4,4.8,0.23,0.46,3,3,0,0,1,34.8,51.4,-0.05,0,1,0,0,0,0,0.0,0,0,0,1,0.83,0,0
ACC-02068,SMB,Monthly,Pro,28,86.72,1,8,249,Active,0,neutral,0,27,52.0,-10.5,44.4,15,12,2,0,0,0,2,0,0.7,5.0,0.53,0.28,2,0,0,1,1,38.3,35.1,0.34,0,0,0,0,0,0,0.0,0,0,0,1,0.89,0,0
ACC-02069,Mid-Market,Annual,Pro,32,408.72,2,0,365,Active,0,neutral,0,39,73.4,6.9,38.0,5,22,3,1,1,1,2,0,0.9,5.0,0.76,0.04,4,1,1,0,1,11.1,87.6,0.22,0,0,2,0,0,0,0.5,0,0,1,1,0.45,0,0
ACC-02070,Mid-Market,Annual,Business,16,812.68,4,9,49,Active,0,negative,0,34,50.6,3.1,60.8,16,19,0,2,0,0,4,1,8.7,3.3,0.75,-0.78,1,1,1,1,0,0.0,73.3,0.51,0,1,3,1,1,0,12.3,10,1,0,1,-0.35,0,0
ACC-02071,Enterprise,Monthly,Pro,46,3320.87,2,1,49,Active,0,negative,0,23,28.4,-34.3,28.8,11,31,3,2,1,0,0,0,1.9,4.3,-0.22,-0.03,6,6,2,1,3,77.9,36.5,-0.54,0,0,3,0,1,0,7.4,23,0,0,1,0.08,0,1
ACC-02072,SMB,Annual,Pro,3,188.67,3,14,31,Grace Period,0,negative,1,40,41.8,3.1,33.9,14,27,7,1,1,1,3,1,3.9,4.0,0.66,-0.03,2,2,2,1,1,65.7,47.8,0.03,0,1,1,0,0,0,7.6,0,1,0,1,0.01,0,1
ACC-02073,Mid-Market,Annual,Pro,9,598.99,1,6,3,Renewal Pending,0,negative,0,14,17.6,-24.1,29.7,9,21,4,3,0,0,7,0,1.4,4.2,0.21,0.44,1,1,0,1,0,0.0,42.0,-0.0,0,0,3,0,1,0,3.4,39,1,1,0,0.23,1,1
ACC-02074,Enterprise,Custom,Enterprise,45,2405.89,4,42,365,Active,0,negative,0,26,52.5,-13.3,34.9,13,28,4,2,1,1,0,0,3.5,4.1,0.51,0.1,1,1,1,0,0,0.0,50.5,0.04,0,0,1,1,0,0,5.6,0,1,0,0,0.01,0,0
ACC-02075,Mid-Market,Monthly,Business,40,892.96,3,19,1,Renewal Pending,1,positive,0,62,80.5,11.4,84.3,20,2,3,6,1,0,1,0,3.2,4.4,0.54,0.53,3,2,0,2,1,33.9,59.7,0.42,0,1,1,0,0,0,1.7,0,0,0,1,0.09,0,0
ACC-02076,Enterprise,Annual,Pro,21,1429.23,2,11,33,Renewal Pending,0,neutral,0,49,87.0,18.8,83.2,25,0,6,3,0,0,4,1,9.2,3.1,0.87,-0.0,3,1,2,1,1,29.1,79.8,0.57,0,0,3,0,1,0,11.5,40,0,0,0,-0.45,0,0
ACC-02077,Mid-Market,Monthly,Business,28,956.22,1,0,44,Renewal Pending,0,neutral,0,34,62.8,-52.2,52.0,3,24,4,5,0,1,0,0,6.6,4.2,0.02,0.21,1,1,0,0,0,0.0,94.4,0.56,0,0,3,0,1,0,1.0,27,1,0,0,-0.03,0,0
ACC-02078,SMB,Annual,Starter,31,349.88,2,1,65,Active,0,positive,0,51,100,21.0,88.8,22,0,4,0,1,1,3,1,3.6,4.2,0.18,-0.34,1,1,1,1,0,0.0,88.3,0.57,1,0,2,2,1,0,12.1,41,0,1,0,0.22,0,0
ACC-02079,Mid-Market,Annual,Enterprise,47,1614.98,5,41,4,Grace Period,0,negative,1,20,31.5,-2.4,51.4,23,27,2,2,0,1,1,1,6.3,3.3,0.45,-0.49,2,0,0,0,1,42.7,84.3,0.92,0,0,2,0,1,0,9.1,48,1,0,0,-0.98,0,0
ACC-02080,SMB,Monthly,Starter,1,210.02,1,6,85,Active,1,negative,0,17,16.4,-63.8,30.1,5,31,2,0,0,0,4,0,1.3,4.4,0.49,0.24,4,2,0,0,2,80.7,63.1,-0.04,0,0,0,0,0,0,0.0,0,0,0,1,-0.17,0,0
ACC-02081,SMB,Annual,Starter,12,245.96,1,1,1,Grace Period,0,neutral,1,55,75.3,-1.2,100,17,1,1,4,0,0,0,0,0.2,3.9,0.77,-0.01,3,2,0,0,1,31.8,54.9,0.36,0,0,0,0,0,0,0.0,0,0,0,1,-0.0,0,0
ACC-02082,SMB,Annual,Business,16,119.02,4,3,111,Active,1,neutral,0,57,87.0,36.9,85.5,15,12,3,0,1,0,0,0,0.7,4.3,0.91,-0.0,0,0,0,0,0,0.0,71.6,0.22,0,1,0,0,0,0,0.0,0,0,0,1,0.51,0,0
ACC-02083,Enterprise,Custom,Enterprise,18,3660.29,4,61,100,Active,1,neutral,0,54,100,4.2,94.8,22,0,1,2,0,0,1,0,2.8,4.7,0.43,0.52,2,1,0,0,0,0.0,70.2,0.84,0,0,2,0,0,0,5.3,0,0,0,1,0.38,0,0
ACC-02084,Mid-Market,Monthly,Business,21,611.53,3,15,88,Active,0,neutral,0,32,59.3,34.9,59.8,6,9,6,1,0,1,5,2,5.6,3.4,0.69,-0.35,4,2,1,0,2,68.4,69.2,0.33,0,0,1,0,0,0,1.7,0,1,0,0,-0.23,0,0
ACC-02085,SMB,Monthly,Pro,29,50.24,1,7,78,Active,1,neutral,0,31,45.2,-13.7,53.7,10,22,4,1,0,1,1,1,5.4,4.7,0.87,0.2,0,0,0,0,0,0.0,66.7,0.67,0,0,1,0,0,0,1.7,0,0,0,1,0.6,0,0
ACC-02086,SMB,Annual,Pro,16,321.43,2,0,54,Active,0,negative,0,44,48.9,-1.7,63.8,13,12,1,3,0,0,6,0,2.8,3.8,0.23,-0.09,4,4,0,0,2,62.2,63.2,-0.03,0,0,4,0,1,0,8.5,44,0,0,0,0.15,0,0
ACC-02087,Mid-Market,Monthly,Business,17,1295.06,3,26,91,Active,0,negative,0,15,15.0,-27.1,0,14,60,4,0,1,0,3,1,5.1,4.1,-0.15,-0.36,2,2,0,0,1,61.8,58.4,0.22,0,0,2,0,0,0,7.2,0,0,0,0,0.44,0,0
ACC-02088,Mid-Market,Monthly,Pro,2,304.31,3,15,1,Grace Period,1,negative,1,42,89.9,18.2,74.1,20,12,5,5,0,1,5,1,6.0,2.6,0.1,0.19,1,1,1,1,0,0.0,17.2,-0.01,1,1,5,0,2,1,13.9,89,2,0,1,-0.67,0,1
ACC-02089,Mid-Market,Annual,Pro,2,604.67,3,0,4,Renewal Pending,0,neutral,0,45,100,-10.5,84.2,30,7,10,0,0,1,2,0,3.7,3.6,0.04,-0.09,2,0,2,2,1,39.0,14.1,-0.49,0,1,4,1,1,0,4.8,33,1,0,0,-0.35,1,0
ACC-02090,Mid-Market,Custom,Starter,7,764.73,1,1,85,Active,0,neutral,0,35,51.6,22.6,42.8,10,16,2,1,0,1,0,0,0.2,3.9,0.24,-0.8,2,2,2,2,1,31.8,67.3,-0.04,0,1,3,0,1,0,5.0,52,0,1,1,-0.03,0,0
ACC-02091,SMB,Monthly,Pro,19,115.76,3,3,129,Active,1,neutral,0,50,65.7,-23.3,61.1,15,31,2,0,0,1,5,0,2.4,4.0,0.39,0.18,2,2,1,2,1,24.1,68.9,0.06,1,1,5,0,2,0,6.2,62,1,1,1,0.4,0,0
ACC-02092,Enterprise,Annual,Enterprise,50,2227.11,5,48,77,Active,0,negative,0,25,31.4,-56.6,63.8,14,23,2,1,0,1,3,1,5.6,3.7,0.35,0.02,3,2,2,0,1,0.3,74.4,0.31,1,0,2,1,1,0,17.5,4,0,0,1,-0.19,0,0
ACC-02093,Mid-Market,Monthly,Business,29,1517.0,2,14,171,Active,0,negative,0,27,43.1,5.2,28.1,13,14,5,0,0,0,4,1,5.1,4.0,0.62,0.04,9,0,0,0,3,118.5,47.8,0.13,0,0,3,0,1,0,0.9,14,0,0,0,-0.36,1,0
ACC-02094,SMB,Monthly,Pro,14,244.68,3,7,1,Renewal Pending,1,positive,0,53,100,-14.3,81.8,17,7,4,3,1,1,1,1,2.0,5.0,0.2,0.04,6,3,0,3,2,67.3,65.5,0.68,0,1,1,0,0,0,0.5,0,0,0,1,0.22,0,0
ACC-02095,Mid-Market,Annual,Enterprise,4,180,5,42,48,Active,1,negative,0,18,31.0,-23.7,33.5,14,29,2,2,1,0,4,1,7.0,3.9,1,-0.01,0,0,0,0,0,0.0,60.1,0.96,0,0,4,0,1,0,1.2,39,2,0,0,0.06,0,0
ACC-02096,SMB,Annual,Starter,6,236.86,1,0,150,Active,1,neutral,0,40,45.2,57.9,44.2,11,0,3,0,0,1,3,2,6.9,3.1,0.71,-0.17,1,1,0,1,0,0.0,80.7,0.83,0,0,5,1,2,1,22.7,105,1,0,1,0.04,0,0
ACC-02097,SMB,Monthly,Pro,18,50.37,2,11,365,Active,0,neutral,0,29,60.3,-29.7,32.2,12,21,1,0,0,0,4,0,2.5,4.3,0.78,-0.15,2,2,0,0,0,0.0,79.5,0.94,0,0,1,0,0,0,8.2,0,0,0,1,0.03,0,0
ACC-02098,Enterprise,Annual,Enterprise,27,3000.41,4,39,33,Renewal Pending,1,neutral,0,46,94.1,26.0,100,17,1,8,3,1,0,2,1,1.2,4.9,0.03,-0.02,2,1,0,0,0,0.0,62.3,0.22,0,0,3,0,1,0,4.6,22,0,0,1,0.82,0,0
ACC-02099,SMB,Monthly,Starter,1,994.18,1,2,172,Active,1,negative,0,43,83.4,-21.5,49.3,18,28,3,1,0,0,2,1,8.0,3.8,-0.39,0.07,1,0,1,0,0,0.0,41.5,0.26,0,1,2,0,1,0,12.5,52,0,0,1,0.23,0,0
ACC-02100,Mid-Market,Annual,Business,10,1279.89,3,26,77,Grace Period,0,negative,1,47,78.6,40.7,56.6,12,17,2,2,0,1,6,3,5.4,2.8,0.87,0.3,1,1,1,1,0,0.0,52.2,0.51,0,1,4,0,2,1,8.6,93,0,0,1,-0.48,0,0
ACC-02101,SMB,Monthly,Enterprise,20,65.02,5,81,90,Active,1,neutral,0,40,100,41.9,64.5,18,26,2,1,1,0,4,0,5.0,4.0,0.42,0.38,2,1,0,1,1,49.1,35.6,0.28,0,0,4,0,1,0,4.1,36,1,0,0,-0.22,0,0
ACC-02102,SMB,Annual,Starter,1,262.15,1,0,142,Active,0,neutral,0,38,62.9,43.6,61.8,27,28,2,0,0,1,5,0,1.9,3.6,-0.16,0.35,1,1,1,0,0,0.0,63.7,1.0,0,0,3,0,1,0,6.6,58,1,0,0,-0.57,0,0
ACC-02103,Mid-Market,Custom,Pro,18,672.77,3,6,333,Active,0,negative,0,21,46.8,-41.9,32.3,7,28,4,2,1,1,4,0,6.4,4.2,0.19,0.08,2,2,2,1,1,47.4,71.7,0.09,0,0,5,0,2,0,6.3,34,1,0,1,-0.3,0,0
ACC-02104,SMB,Annual,Pro,15,57.61,2,2,95,Active,0,negative,0,43,83.9,9.5,59.3,24,20,5,0,0,1,4,0,2.0,4.8,0.12,0.43,5,3,0,1,3,99.3,39.0,-0.47,0,0,3,0,1,0,10.4,15,0,0,1,0.7,0,0
ACC-02105,SMB,Monthly,Starter,33,82.19,3,1,55,Active,0,negative,0,24,33.9,-12.0,22.4,11,23,2,4,1,0,2,0,4.1,4.2,0.09,0.39,2,0,0,1,1,44.8,32.2,0.83,0,1,2,0,1,0,12.7,43,0,0,1,-0.01,0,0
ACC-02106,SMB,Monthly,Business,5,103.64,3,13,68,Active,1,negative,0,36,63.2,1.7,70.2,14,19,2,1,0,0,2,1,5.0,3.3,0.9,0.02,5,2,3,0,2,67.0,61.3,0.09,0,0,4,0,1,0,14.0,15,1,1,1,-0.2,0,0
ACC-02107,SMB,Monthly,Starter,26,188.23,1,1,208,Active,1,neutral,0,35,46.1,6.1,46.6,9,20,1,0,0,0,4,0,2.4,4.3,0.11,0.62,2,1,1,0,1,40.1,68.8,-0.05,0,0,0,0,0,0,0.0,0,0,0,1,0.26,0,0
ACC-02108,Mid-Market,Annual,Business,19,676.22,4,6,5,Renewal Pending,1,negative,0,26,47.9,-3.5,60.4,13,27,4,4,0,1,2,1,2.5,3.9,1,-0.27,2,1,0,0,1,36.8,55.9,-0.21,0,1,1,0,0,0,7.9,0,1,0,1,0.4,0,0
ACC-02109,SMB,Annual,Pro,9,373.33,2,8,11,Renewal Pending,0,neutral,0,36,27.7,17.1,36.0,13,18,2,2,0,0,1,0,6.0,4.0,0.32,0.43,2,1,1,2,1,43.7,82.5,-0.01,1,0,2,0,0,0,4.1,0,0,0,1,0.68,0,0
