account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,churn_label
ACC_02224,SMB,annual,Pro,29,164.29,2,4,79,churned,0,neutral,0,7,27.4,-21.0,13.9,1,6,6,1,0,1,8,0,7.4,4.1,0.05,0.15,0
ACC_02225,SMB,annual,Guru,14,246.69,3,0,16,active,1,positive,0,16,22.5,26.5,10.6,5,0,2,0,0,1,6,0,0.5,4.8,-0.02,0.36,0
ACC_02226,SMB,annual,Guru,4,589.28,2,2,137,churned,0,negative,0,19,18.2,6.5,6.2,1,4,0,0,0,0,5,2,7.0,2.9,-0.45,-0.4,1
ACC_02227,SMB,monthly,Guru,36,308.98,1,0,139,churned,0,neutral,0,34,18.9,-1.8,31.4,9,15,2,0,0,1,3,0,5.1,4.0,0.04,0.12,0
ACC_02228,SMB,monthly,Pro,13,144.7,2,1,82,churned,0,positive,0,8,8.6,-9.2,21.3,0,20,5,0,0,1,7,1,3.0,3.9,-0.17,0.32,0
ACC_02229,SMB,monthly,Guru,18,609.61,2,0,39,churned,0,negative,0,18,12.2,-15.2,22.3,5,5,13,3,0,0,6,2,4.6,4.0,-0.2,-0.18,1
ACC_02230,SMB,annual,Pro,33,67.61,1,4,150,churned,0,negative,0,3,16.7,-31.3,12.6,1,25,6,1,0,0,3,2,7.9,3.1,0.01,-0.78,1
ACC_02231,Mid-Market,annual,Guru,23,195.25,3,6,167,churned,0,neutral,0,30,16.1,-34.1,23.9,12,8,6,1,0,0,4,1,3.5,3.6,-0.33,0.05,0
ACC_02232,SMB,annual,Pro,16,167.68,2,1,73,active,0,positive,0,20,29.6,-25.2,11.8,8,0,8,1,0,1,3,1,3.5,4.2,-0.24,0.17,0
ACC_02233,Enterprise,monthly,Business,20,301.24,2,10,73,active,0,negative,0,71,49.9,-17.2,51.6,31,0,9,3,1,1,3,0,3.7,4.5,-0.11,0.14,0
ACC_02234,Mid-Market,monthly,Business,7,478.25,2,2,49,churned,0,negative,0,47,32.3,-25.9,45.1,13,18,8,2,1,1,3,1,5.2,3.8,0.06,-0.11,1
ACC_02235,Mid-Market,annual,Guru,8,376.23,3,2,9,active,0,neutral,0,36,23.5,-16.8,28.9,6,4,9,4,0,1,3,1,5.9,3.8,-0.12,-0.04,0
ACC_02236,SMB,annual,Pro,3,202.03,1,2,102,churned,0,positive,0,10,3.2,-15.5,13.8,1,0,1,0,0,0,5,0,5.1,3.5,-0.43,-0.08,0
ACC_02237,Mid-Market,annual,Business,14,1933.9,3,4,93,churned,0,neutral,0,16,24.3,-26.2,25.2,6,0,15,6,1,0,5,0,4.7,3.5,0.09,-0.2,0
ACC_02238,SMB,annual,Guru,36,427.29,2,0,131,active,0,neutral,0,17,14.3,-6.1,6.2,4,6,1,0,1,0,3,1,1.5,3.7,-0.1,-0.01,0
ACC_02239,SMB,annual,Guru,33,293.22,2,2,128,churned,0,neutral,0,28,15.1,-18.4,14.9,6,13,11,2,0,1,5,0,3.4,4.5,-0.42,0.47,0
ACC_02240,SMB,annual,Pro,36,111.57,2,1,42,churned,0,neutral,0,17,16.6,-11.1,19.0,5,3,4,0,0,0,8,0,4.5,3.8,-0.32,0.02,0
ACC_02241,Mid-Market,monthly,Business,35,1627.06,2,4,82,churned,0,negative,0,39,22.4,-28.4,23.0,10,0,5,1,0,0,2,1,5.4,4.0,-0.37,0.03,1
ACC_02242,SMB,annual,Guru,31,483.65,1,1,132,churned,0,negative,0,16,7.4,-2.5,10.4,4,5,6,1,0,0,4,0,2.4,4.0,-0.57,0.17,1
ACC_02243,SMB,annual,Pro,21,165.68,1,2,103,churned,0,negative,0,24,2.2,-24.6,14.0,3,21,3,0,0,0,7,1,2.9,4.0,-0.36,-0.15,1
ACC_02244,Enterprise,monthly,Enterprise,32,5711.81,6,9,33,active,0,positive,0,102,81.4,37.0,56.8,40,0,6,2,0,1,3,1,2.8,3.7,0.39,-0.03,0
ACC_02245,Mid-Market,annual,Guru,29,324.1,3,5,23,active,0,neutral,0,36,34.2,-19.0,56.9,11,1,1,0,1,1,2,0,4.2,3.9,0.31,0.04,0
ACC_02246,SMB,annual,Pro,8,110.33,2,0,141,active,0,positive,0,21,19.2,-16.7,4.0,8,21,6,0,1,0,4,1,5.9,3.0,-0.15,-0.16,0
ACC_02247,SMB,annual,Guru,32,316.87,3,2,40,churned,0,neutral,0,31,39.3,10.7,45.2,7,13,4,0,0,0,4,0,3.7,3.9,-0.19,0.36,0
ACC_02248,Mid-Market,annual,Business,28,863.13,3,2,169,active,0,neutral,0,40,56.6,14.6,40.6,17,9,16,3,1,0,3,1,2.8,3.8,0.44,0.17,0
ACC_02249,SMB,annual,Pro,2,155.9,2,0,12,churned,0,negative,0,9,9.2,1.6,15.8,6,4,5,1,0,1,5,2,5.6,2.9,-0.35,-0.57,1
ACC_02250,SMB,monthly,Guru,12,497.65,1,2,156,churned,0,neutral,0,16,6.7,17.0,16.7,6,10,1,0,0,1,4,0,2.1,4.4,-0.5,0.11,0
ACC_02251,SMB,annual,Guru,22,391.44,3,0,173,churned,0,negative,0,27,31.2,-3.1,33.2,6,3,3,1,0,0,5,2,4.2,3.8,0.0,-0.42,1
ACC_02252,Enterprise,annual,Enterprise,22,11429.85,5,15,161,active,0,neutral,0,47,44.1,-1.2,36.6,11,0,22,6,0,1,3,0,2.9,3.9,0.14,0.19,0
ACC_02253,Mid-Market,monthly,Guru,9,407.61,3,8,131,churned,0,negative,0,16,27.9,-24.5,24.0,5,0,3,1,1,1,6,1,3.2,3.5,-0.06,-0.21,1
ACC_02254,Mid-Market,annual,Business,45,1135.8,4,3,27,active,0,negative,0,68,49.0,-2.4,45.5,13,11,6,1,0,1,0,0,1.8,4.9,0.0,0.27,0
ACC_02255,Mid-Market,monthly,Guru,6,290.49,3,5,82,churned,0,negative,0,37,26.1,11.7,25.5,7,7,13,3,0,0,3,0,5.8,3.9,-0.07,0.43,1
ACC_02256,SMB,monthly,Pro,32,178.06,1,0,128,churned,0,negative,0,22,11.5,-40.0,7.7,3,12,2,0,0,1,8,3,3.4,2.7,-0.28,-0.46,1
ACC_02257,SMB,annual,Pro,11,183.81,1,2,163,churned,0,negative,0,21,16.5,-29.7,28.0,3,11,5,1,0,0,5,0,2.6,4.0,-0.37,0.26,1
ACC_02258,SMB,monthly,Pro,1,174.15,1,0,106,churned,0,positive,0,29,16.2,-18.9,0.0,6,13,4,1,1,0,6,0,3.2,3.9,-0.31,0.2,0
ACC_02259,SMB,annual,Guru,25,581.84,1,1,12,churned,0,negative,0,14,19.2,-30.0,18.8,2,8,1,1,1,0,4,1,6.2,3.3,-0.24,0.07,1
ACC_02260,SMB,monthly,Pro,24,128.33,2,1,113,churned,0,negative,0,24,7.5,-22.4,10.8,5,4,2,0,0,1,4,0,3.9,4.4,-0.75,0.24,1
ACC_02261,Mid-Market,annual,Guru,45,600.91,2,3,105,active,0,positive,0,48,47.6,32.5,38.4,19,0,5,4,1,1,1,0,3.1,4.2,0.54,0.35,0
ACC_02262,Mid-Market,monthly,Guru,19,291.89,1,4,4,active,1,positive,0,50,22.8,-20.4,31.7,21,0,2,0,1,0,4,0,2.4,4.4,-0.04,0.48,0
ACC_02263,Mid-Market,monthly,Business,10,993.66,3,3,96,churned,0,neutral,0,11,16.4,-7.6,7.6,4,0,4,1,0,0,4,0,5.2,3.8,-0.06,0.4,0
ACC_02264,SMB,annual,Pro,27,79.6,1,0,13,churned,0,negative,0,10,3.6,-44.8,38.3,0,7,9,2,0,1,4,0,2.3,4.5,-0.12,0.34,1
ACC_02265,Mid-Market,annual,Business,20,1277.1,2,2,79,churned,0,neutral,0,36,14.3,-34.8,23.3,10,0,3,1,0,1,7,3,6.5,3.0,-0.3,-0.33,0
ACC_02266,Mid-Market,monthly,Guru,29,339.55,3,2,119,churned,0,neutral,0,10,0.4,1.8,24.6,7,0,1,0,0,1,2,0,3.2,4.2,-0.45,-0.1,0
ACC_02267,SMB,monthly,Pro,22,171.04,1,1,159,churned,0,negative,0,35,13.0,15.0,3.6,8,18,10,1,1,1,9,1,6.3,3.7,-0.25,0.26,1
ACC_02268,Mid-Market,annual,Guru,18,429.27,1,2,177,churned,0,neutral,0,42,28.8,-11.0,22.5,13,9,3,0,0,0,6,0,5.9,3.6,-0.37,0.06,0
ACC_02269,SMB,monthly,Pro,2,102.28,2,1,154,churned,0,negative,0,19,12.8,-20.5,22.6,7,5,9,2,0,1,4,1,5.5,2.9,-0.42,-0.18,1
ACC_02270,SMB,annual,Pro,5,134.29,1,1,34,churned,0,neutral,0,21,7.5,-6.1,10.8,7,32,3,0,1,0,5,1,4.2,3.2,-0.35,-0.42,0
ACC_02271,SMB,annual,Pro,18,135.14,2,0,2,renewal_pending,1,positive,0,19,26.7,-61.8,26.2,5,0,0,0,1,1,3,1,6.9,4.3,-0.12,-0.21,0
ACC_02272,SMB,annual,Guru,3,186.88,3,0,3,active,0,neutral,0,26,13.4,-10.9,16.1,8,19,5,1,1,1,5,0,5.9,4.0,0.17,-0.02,0
ACC_02273,SMB,annual,Pro,27,110.76,1,1,134,active,0,neutral,0,13,16.0,-33.8,6.3,4,9,4,3,1,1,5,2,7.0,3.5,0.06,-0.31,0
ACC_02274,Mid-Market,monthly,Guru,19,307.5,3,4,130,active,0,negative,0,37,26.3,-0.7,15.8,15,15,4,2,1,1,5,1,4.8,4.2,-0.03,0.02,0
ACC_02275,Enterprise,annual,Enterprise,21,11711.17,6,12,80,active,0,positive,0,61,50.0,-39.5,64.0,25,5,4,2,0,0,1,0,2.3,3.8,0.28,0.08,0
ACC_02276,Mid-Market,monthly,Business,8,1595.73,3,4,110,churned,0,negative,0,54,32.7,-26.3,36.4,12,0,8,3,1,1,3,1,0.9,4.0,-0.02,0.09,1
ACC_02277,Mid-Market,annual,Guru,9,597.07,1,8,58,churned,0,negative,0,47,34.9,-15.7,33.7,11,7,3,1,1,0,3,1,4.7,3.4,-0.16,-0.57,1
ACC_02278,SMB,annual,Pro,14,190.17,1,1,73,churned,0,negative,0,19,3.4,-28.7,2.6,6,13,4,1,1,1,3,1,5.6,4.5,-0.14,0.2,1
ACC_02279,Mid-Market,annual,Business,40,1152.03,4,11,128,active,0,neutral,0,56,49.7,-6.8,44.9,19,0,5,1,0,1,2,0,1.5,4.0,0.19,0.2,0
ACC_02280,SMB,annual,Pro,15,229.69,1,0,155,churned,0,positive,0,9,0.0,1.3,21.9,2,30,2,0,1,1,3,0,4.1,4.4,-0.17,0.43,0
ACC_02281,SMB,annual,Pro,33,190.06,1,1,58,active,0,neutral,0,11,4.3,-15.4,3.1,5,14,10,2,0,1,6,1,3.7,3.6,0.01,-0.15,0
ACC_02282,SMB,annual,Pro,27,131.71,1,1,117,churned,0,negative,0,19,16.8,-31.8,31.7,5,16,5,0,1,0,4,0,4.3,4.0,0.02,0.08,1
ACC_02283,SMB,annual,Pro,29,118.99,1,0,180,churned,0,negative,0,30,37.1,16.9,22.3,8,0,5,1,0,1,3,0,2.6,4.6,0.19,0.39,1
ACC_02284,SMB,annual,Pro,5,194.84,2,1,137,churned,0,neutral,0,31,15.5,-10.5,6.7,8,15,2,0,0,0,6,1,3.3,4.0,-0.53,0.18,0
ACC_02285,SMB,annual,Pro,29,156.95,2,0,102,active,0,neutral,0,0,10.8,-9.7,20.7,0,23,1,0,0,1,5,1,4.3,3.8,-0.19,0.18,0
ACC_02286,SMB,annual,Pro,32,115.97,2,0,130,churned,0,neutral,0,20,16.7,-31.1,12.2,9,12,3,0,0,1,3,0,1.7,5.0,-0.49,0.49,0
ACC_02287,Enterprise,monthly,Enterprise,58,8627.13,6,11,134,churned,0,negative,0,5,15.3,-60.9,20.5,0,11,13,3,1,0,4,0,4.9,3.3,-0.21,0.01,1
ACC_02288,SMB,monthly,Pro,6,133.71,1,1,8,churned,0,negative,0,27,25.9,-31.3,17.3,6,0,1,0,1,0,7,0,3.5,3.7,-0.1,0.09,1
ACC_02289,SMB,annual,Guru,2,520.1,2,1,98,churned,0,neutral,0,18,9.7,-33.1,17.0,6,8,4,1,0,1,5,1,2.7,3.9,-0.34,-0.01,0
ACC_02290,SMB,annual,Guru,6,306.2,3,1,140,churned,0,positive,0,19,8.6,-26.0,28.4,4,5,0,0,0,1,3,0,2.6,4.6,-0.37,0.02,0
ACC_02291,Mid-Market,annual,Business,48,1076.19,2,4,167,churned,0,negative,0,39,30.1,-30.2,36.0,8,13,5,1,1,0,6,0,4.4,3.8,0.17,0.13,1
ACC_02292,SMB,monthly,Pro,4,182.74,1,1,113,churned,0,negative,0,21,27.1,-13.0,35.8,5,1,13,3,0,0,5,0,3.0,4.5,-0.23,0.16,1
ACC_02293,SMB,annual,Pro,29,186.88,1,0,61,churned,0,neutral,0,16,17.5,0.9,33.9,4,16,4,1,0,0,4,0,4.6,3.3,0.07,0.1,0
ACC_02294,SMB,annual,Pro,25,184.06,1,1,61,churned,0,neutral,0,25,6.8,4.4,23.7,8,0,2,0,0,1,5,1,2.9,4.4,-0.29,0.02,0
ACC_02295,SMB,annual,Pro,9,97.37,2,2,9,active,1,positive,0,17,9.9,0.1,19.7,4,7,1,0,0,0,3,0,3.1,4.4,-0.4,0.19,0
ACC_02296,SMB,annual,Guru,3,344.09,3,0,86,churned,0,negative,0,11,21.0,-31.2,32.0,2,17,1,0,0,0,4,0,3.4,3.7,-0.19,-0.06,1
ACC_02297,SMB,annual,Pro,26,182.92,1,1,10,churned,0,neutral,0,6,17.6,-13.9,0.0,0,4,3,1,0,0,3,0,6.8,3.7,-0.36,0.08,0
ACC_02298,SMB,monthly,Pro,27,151.66,1,0,61,churned,0,neutral,0,3,6.2,13.2,11.0,1,18,0,0,1,0,3,0,2.4,4.1,-0.22,0.18,0
ACC_02299,SMB,annual,Pro,36,107.05,2,0,76,churned,0,negative,0,29,17.2,-43.5,5.0,8,14,8,1,0,1,4,1,5.3,3.8,-0.38,0.04,1
ACC_02300,SMB,annual,Pro,32,168.33,1,3,103,churned,0,negative,0,14,26.0,9.3,31.3,6,8,3,0,1,0,5,2,6.0,3.8,-0.62,-0.68,1
ACC_02301,Mid-Market,annual,Guru,3,314.22,3,4,55,churned,0,negative,0,39,27.6,-32.9,16.1,7,19,4,3,1,0,6,1,7.0,3.2,-0.33,0.08,1
ACC_02302,SMB,annual,Pro,16,221.78,1,1,109,churned,0,negative,0,32,17.4,-9.7,47.5,10,9,1,0,0,0,5,0,5.5,4.0,-0.26,-0.07,1
ACC_02303,SMB,monthly,Pro,11,211.79,2,2,48,churned,0,negative,0,13,9.3,-7.6,10.4,7,21,2,1,0,1,2,0,2.8,4.2,-0.1,0.38,1
ACC_02304,SMB,annual,Guru,26,472.49,1,0,15,churned,0,neutral,0,13,0.0,-11.6,14.4,1,28,1,0,1,1,3,1,2.8,4.0,0.25,0.16,0
ACC_02305,Enterprise,monthly,Business,45,2810.37,3,12,72,active,0,neutral,0,58,70.1,48.1,47.6,21,2,7,4,1,1,1,0,1.4,4.8,0.3,0.58,0
ACC_02306,SMB,annual,Guru,1,407.77,3,1,115,churned,0,neutral,0,33,44.9,-5.4,23.8,18,14,2,0,0,1,2,0,3.9,4.1,-0.23,0.04,0
ACC_02307,SMB,annual,Guru,26,273.62,2,1,92,churned,0,negative,0,31,19.8,-44.5,12.4,11,2,2,0,0,1,4,2,6.8,2.9,-0.2,-0.53,1
ACC_02308,Mid-Market,monthly,Guru,30,441.65,1,3,136,churned,0,neutral,0,42,41.0,6.4,17.8,11,0,13,3,0,0,2,0,5.2,4.1,-0.08,0.22,0
ACC_02309,SMB,annual,Guru,9,395.61,1,2,32,churned,0,neutral,0,30,28.9,-18.1,0.0,14,6,1,0,1,0,2,0,3.1,4.7,-0.2,0.38,0
ACC_02310,SMB,monthly,Pro,22,104.8,1,2,87,churned,0,negative,0,17,19.1,-5.0,26.2,8,0,2,0,0,0,3,0,3.6,4.1,-0.34,0.03,1
ACC_02311,SMB,annual,Guru,8,503.81,1,1,162,churned,0,neutral,0,20,9.7,0.9,6.6,7,0,9,2,0,0,2,0,5.6,4.3,-0.72,0.29,0
ACC_02312,Mid-Market,monthly,Business,44,1090.26,3,3,38,active,0,neutral,0,33,28.4,-15.6,51.6,16,14,10,3,0,1,7,2,4.2,3.5,0.16,0.18,0
ACC_02313,SMB,annual,Pro,27,121.96,2,2,113,churned,0,negative,0,28,23.8,-7.1,14.3,11,3,1,0,0,1,8,2,1.6,4.1,-0.25,-0.06,1
ACC_02314,Mid-Market,annual,Guru,41,451.91,1,2,76,churned,0,negative,0,41,14.6,-12.4,34.5,16,14,4,0,1,1,3,2,7.0,2.8,-0.32,-0.42,1
ACC_02315,Enterprise,monthly,Business,24,1883.89,4,12,86,active,0,positive,0,60,51.3,32.3,63.2,27,7,3,1,0,1,6,0,1.8,4.1,0.4,0.29,0
ACC_02316,SMB,monthly,Guru,25,420.31,3,0,152,churned,0,negative,0,6,12.0,-21.7,37.6,3,30,5,1,0,1,4,1,4.0,3.9,0.12,-0.06,1
ACC_02317,SMB,monthly,Pro,21,70.93,2,0,113,active,0,negative,0,10,21.5,-27.4,26.4,3,16,19,4,1,0,3,0,4.2,4.2,0.11,0.35,0
ACC_02318,SMB,monthly,Guru,24,340.57,1,1,55,churned,0,positive,0,21,8.6,0.9,13.7,4,21,2,0,0,1,2,1,3.7,4.0,-0.38,0.19,0
ACC_02319,SMB,monthly,Pro,24,137.83,2,0,175,churned,0,neutral,0,14,19.7,-31.7,37.3,4,14,3,0,0,1,4,0,5.1,4.3,-0.07,0.11,0
ACC_02320,SMB,annual,Guru,19,362.45,2,3,137,churned,0,negative,0,16,0.0,-7.9,7.6,4,13,11,3,1,1,4,1,8.4,2.8,-0.28,-0.17,1
ACC_02321,Enterprise,annual,Business,55,1897.63,3,10,40,churned,0,positive,0,56,47.3,-3.1,44.6,10,17,21,6,0,1,7,2,4.1,4.2,-0.12,-0.03,0
ACC_02322,Mid-Market,annual,Business,4,2492.84,4,0,103,churned,0,neutral,0,24,17.0,-16.8,21.4,7,16,3,0,1,0,4,1,4.6,3.5,-0.19,0.07,0
ACC_02323,Mid-Market,annual,Guru,16,504.08,1,2,98,churned,0,neutral,0,33,26.1,28.9,12.1,13,10,10,2,1,1,3,1,4.4,3.4,-0.27,-0.08,0
ACC_02324,SMB,annual,Guru,32,519.75,1,0,58,churned,0,neutral,0,23,23.4,7.2,25.5,12,11,4,0,0,0,4,1,4.9,4.1,-0.3,0.04,0
ACC_02325,Mid-Market,annual,Guru,44,411.01,3,5,155,churned,0,neutral,0,15,21.8,3.4,37.6,8,16,3,0,1,1,4,1,3.5,3.5,0.03,-0.09,0
ACC_02326,Enterprise,annual,Business,37,1203.36,3,10,121,active,0,neutral,0,60,35.6,9.6,27.9,6,0,7,4,1,1,3,0,2.5,4.7,-0.0,0.51,0
ACC_02327,Mid-Market,monthly,Guru,30,454.1,2,2,119,churned,0,neutral,0,23,7.1,-27.4,24.7,4,2,14,3,0,1,3,0,2.6,3.4,0.26,-0.17,0
ACC_02328,SMB,annual,Guru,13,425.16,3,0,40,active,0,neutral,0,29,18.8,-10.3,0.6,10,23,4,1,1,1,5,0,2.8,3.9,-0.19,0.23,0
ACC_02329,Mid-Market,annual,Guru,14,454.91,1,2,65,churned,0,neutral,0,30,30.4,-4.5,11.4,11,27,4,3,1,0,6,1,3.7,4.2,-0.02,0.33,0
ACC_02330,SMB,annual,Pro,8,167.35,1,1,178,churned,0,negative,0,17,4.3,-11.4,4.1,0,1,4,0,1,1,3,1,0.6,4.5,-0.27,0.37,1
ACC_02331,SMB,monthly,Pro,15,79.12,2,2,61,churned,0,neutral,0,17,14.7,-13.3,23.0,5,3,2,0,1,0,6,0,3.6,3.1,0.01,-0.39,0
ACC_02332,SMB,monthly,Guru,26,476.42,1,3,157,churned,0,negative,0,4,0.0,-22.2,22.9,3,23,1,0,1,0,5,1,3.9,3.6,-0.3,-0.32,1
ACC_02333,Mid-Market,annual,Business,14,1164.49,2,6,39,active,0,neutral,0,49,46.4,4.9,33.7,20,11,3,1,0,1,2,0,2.4,3.6,-0.17,0.1,0
ACC_02334,Mid-Market,annual,Business,45,952.08,2,3,39,churned,0,negative,0,39,18.7,-24.5,30.7,12,14,7,1,1,1,3,0,3.6,4.1,0.19,0.05,1
ACC_02335,SMB,annual,Pro,27,105.82,2,3,101,churned,0,negative,0,30,27.2,-2.3,26.8,4,17,0,0,0,1,6,0,3.5,4.1,-0.45,0.36,1
ACC_02336,SMB,annual,Pro,18,167.34,2,0,14,renewal_pending,1,positive,0,9,2.9,-51.3,19.4,4,8,2,0,1,1,4,0,2.9,4.1,-0.31,0.13,0
ACC_02337,SMB,annual,Pro,36,141.1,2,1,123,churned,0,neutral,0,14,22.3,9.5,29.4,5,14,7,1,1,0,4,0,3.5,4.0,-0.09,0.27,0
ACC_02338,SMB,annual,Pro,27,82.72,2,1,130,churned,0,neutral,0,29,25.2,-38.6,22.0,12,11,2,0,0,1,6,2,4.4,3.2,-0.28,0.03,0
ACC_02339,SMB,annual,Guru,9,457.36,3,0,23,churned,0,negative,0,22,18.0,-34.2,17.4,9,1,3,1,0,1,4,0,1.7,4.0,-0.19,0.23,1
ACC_02340,SMB,annual,Pro,1,92.42,1,0,168,churned,0,neutral,0,23,28.4,-7.6,21.1,6,12,3,0,0,0,2,0,6.4,4.1,-0.37,-0.07,0
ACC_02341,Mid-Market,monthly,Business,9,1569.91,3,4,47,churned,0,negative,0,26,23.5,-5.3,42.5,8,21,4,0,1,0,2,1,3.7,3.7,0.0,0.03,1
ACC_02342,SMB,monthly,Pro,26,159.54,2,2,47,churned,0,neutral,0,17,15.6,22.4,35.6,9,7,0,0,0,0,4,0,3.9,3.8,-0.38,0.15,0
ACC_02343,SMB,annual,Guru,7,506.27,3,0,46,churned,0,positive,0,11,20.4,-9.7,9.8,2,12,1,0,0,0,4,1,8.3,3.7,-0.29,-0.13,0
ACC_02344,SMB,annual,Pro,7,221.27,2,2,104,churned,0,neutral,0,5,0.0,-15.7,0.0,3,13,2,0,0,0,6,2,4.7,3.2,-0.69,-0.08,0
ACC_02345,Enterprise,annual,Enterprise,13,4872.51,6,9,112,churned,0,neutral,0,55,31.5,-11.6,35.4,19,2,6,1,1,0,5,1,5.1,4.2,-0.17,-0.16,0
ACC_02346,Mid-Market,annual,Guru,18,393.7,2,3,7,active,1,positive,0,36,38.9,28.6,31.6,14,14,1,0,0,0,0,0,7.0,4.2,-0.4,0.3,0
ACC_02347,Mid-Market,monthly,Guru,5,358.55,2,3,17,churned,0,neutral,0,51,30.0,28.6,22.1,16,0,2,0,1,1,5,1,1.9,3.7,-0.1,-0.09,0
ACC_02348,SMB,annual,Pro,10,141.5,2,1,107,churned,0,neutral,0,19,23.7,-18.3,33.0,6,23,1,0,0,1,10,3,9.4,3.2,0.07,-0.34,0
ACC_02349,SMB,monthly,Guru,7,315.09,1,0,83,churned,0,negative,0,12,14.1,-5.2,24.8,9,17,5,0,0,1,5,2,5.6,2.7,-0.22,-0.87,1
ACC_02350,SMB,annual,Guru,21,465.45,1,3,150,churned,0,neutral,0,28,8.0,-16.3,16.2,5,0,2,0,0,1,4,1,3.6,3.9,-0.38,0.42,0
ACC_02351,Mid-Market,monthly,Guru,39,365.14,2,1,64,churned,0,neutral,0,38,34.1,-16.7,28.3,13,24,20,5,1,1,6,1,4.5,3.4,0.15,-0.19,0
ACC_02352,Enterprise,annual,Business,36,1540.63,2,9,108,active,0,positive,0,74,50.0,33.8,44.5,25,4,14,4,0,1,0,0,3.0,4.3,-0.07,0.05,0
ACC_02353,Mid-Market,monthly,Guru,25,518.54,2,5,45,churned,0,neutral,0,47,21.8,-31.7,37.5,9,0,0,0,1,0,2,1,6.8,3.6,-0.4,0.0,0
ACC_02354,Mid-Market,annual,Business,29,1729.6,2,2,65,churned,0,negative,0,54,36.0,-42.0,37.2,25,16,5,3,0,1,2,0,3.5,4.0,-0.13,0.26,1
ACC_02355,Mid-Market,annual,Guru,24,510.13,3,6,79,active,0,neutral,0,25,10.2,-9.3,21.6,8,14,4,1,1,1,6,1,5.4,3.3,-0.19,-0.12,0
ACC_02356,SMB,annual,Guru,27,362.75,3,1,149,active,0,positive,0,18,22.9,6.6,23.3,7,0,2,1,1,1,5,0,2.7,4.5,0.56,0.5,0
ACC_02357,Enterprise,annual,Enterprise,59,5680.97,4,11,139,active,0,neutral,0,72,49.7,4.0,35.4,24,0,8,2,1,1,3,0,3.9,4.0,0.65,0.16,0
ACC_02358,SMB,monthly,Guru,4,270.6,2,3,146,churned,0,positive,0,23,16.9,-6.0,17.9,4,12,0,0,0,0,4,1,3.8,3.6,0.04,-0.12,0
ACC_02359,SMB,monthly,Pro,24,100.7,1,1,149,churned,0,negative,0,26,18.5,-1.5,27.3,10,0,0,0,0,0,7,0,1.4,4.2,-0.53,0.08,1
ACC_02360,SMB,monthly,Guru,23,622.53,1,3,105,churned,0,neutral,0,13,4.2,-13.0,22.8,5,11,8,2,0,1,5,0,5.5,3.8,0.2,0.03,0
ACC_02361,SMB,annual,Guru,19,565.06,2,3,125,churned,0,neutral,0,9,1.3,-5.0,27.5,6,12,1,0,0,1,5,0,4.0,4.0,-0.39,0.06,0
ACC_02362,SMB,monthly,Pro,3,173.82,1,2,178,churned,0,neutral,0,18,32.9,-5.3,33.1,4,0,4,1,0,1,6,1,5.6,3.8,0.36,-0.07,0
ACC_02363,SMB,annual,Pro,27,236.04,1,0,175,churned,0,neutral,0,15,10.7,-50.3,3.9,4,13,1,0,0,1,6,1,3.3,4.3,-0.27,0.16,0
ACC_02364,SMB,annual,Guru,3,492.43,2,0,144,churned,0,negative,0,24,35.3,2.0,26.1,9,9,1,0,0,1,2,0,5.3,4.2,-0.32,0.48,1
ACC_02365,SMB,annual,Pro,28,143.12,1,2,12,churned,0,negative,0,9,17.1,-43.3,25.2,2,0,1,0,1,0,3,1,5.1,3.6,0.18,-0.24,1
ACC_02366,SMB,annual,Pro,17,164.9,2,1,27,churned,0,neutral,0,26,15.4,-15.7,19.5,4,18,3,1,0,1,4,1,4.6,3.9,0.2,-0.04,0
ACC_02367,SMB,annual,Pro,31,204.43,1,0,122,churned,0,negative,0,29,22.3,-23.9,14.0,10,17,2,1,0,1,4,0,5.0,3.8,-0.34,-0.01,1
ACC_02368,SMB,annual,Pro,10,114.79,2,0,66,churned,0,negative,0,18,19.0,3.6,32.9,8,7,2,1,0,0,6,1,3.9,4.3,-0.06,-0.13,1
ACC_02369,SMB,annual,Pro,22,103.09,1,1,4,active,0,neutral,0,18,27.2,-10.6,17.8,4,8,4,0,1,1,2,0,5.4,3.8,-0.44,0.58,0
ACC_02370,Mid-Market,monthly,Business,32,1703.04,4,2,99,churned,0,positive,0,29,32.4,-6.5,15.0,6,16,10,3,1,0,4,0,2.5,4.2,-0.11,0.09,0
ACC_02371,Mid-Market,annual,Business,23,1206.58,2,3,142,churned,0,neutral,0,39,18.3,-18.4,24.7,6,5,4,3,1,0,7,1,4.4,3.8,-0.11,0.03,0
ACC_02372,Mid-Market,annual,Business,38,370.05,2,8,80,churned,0,positive,0,35,30.0,3.9,28.7,10,0,6,2,1,0,7,0,2.1,4.4,-0.04,0.63,0
ACC_02373,Mid-Market,annual,Guru,25,250.85,3,7,43,churned,0,negative,0,38,37.1,-28.8,55.5,10,12,9,2,1,1,3,0,1.8,4.5,0.65,0.14,1
